"id","code","name"
"unique_report_table_4_1213","10822","FABRICAÇÃO DE PRODUTOS DE CONFEITARIA"
"unique_report_table_4_1214","10830","INDÚSTRIA DO CAFÉ E DO CHÁ"
"unique_report_table_4_1215","10840","FABRICAÇÃO DE CONDIMENTOS E TEMPEROS"
"unique_report_table_4_1216","10850","FABRICAÇÃO DE REFEIÇÕES E PRATOS PRÉ-COZINHADOS"
"unique_report_table_4_1217","10860","FABRICAÇÃO DE ALIMENTOS HOMOGENEIZADOS E DIETÉTICOS"
"unique_report_table_4_1218","10891","FABRICAÇÃO DE FERMENTOS, LEVEDURAS E ADJUVANTES PARA PANIFICACAO E PASTELARIA"
"unique_report_table_4_1219","10892","FABRICAÇÃO DE CALDOS, SOPAS E SOBREMESAS"
"unique_report_table_4_1220","10893","FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTARES DIVERSOS, N.E."
"unique_report_table_4_1221","10911","FABRICAÇÃO DE PRÉ-MISTURAS"
"unique_report_table_4_1222","10912","FABRICAÇÃO DE ALIMENTOS PARA ANIMAIS DE CRIAÇÃO (EXCEPTO P/AQUICULTURA)"
"unique_report_table_4_1223","10913","FABRICAÇÃO DE ALIMENTOS PARA AQUICULTURA"
"unique_report_table_4_1224","10920","FABRICAÇÃO DE ALIMENTOS PARA ANIMAIS DE COMPANHIA"
"unique_report_table_4_1225","11011","FABRICAÇÃO DE AGUARDENTES PREPARADAS"
"unique_report_table_4_1226","11012","FABRICAÇÃO DE AGUARDENTES NÃO PREPARADAS"
"unique_report_table_4_1227","11013","PRODUÇÃO DE LICORES E DE OUTRAS BEBIDAS DESTILADAS"
"unique_report_table_4_1228","11021","PRODUÇÃO DE VINHOS COMUNS E LICOROSOS"
"unique_report_table_4_1229","11022","PRODUÇÃO DE VINHOS ESPUMANTES E ESPUMOSOS"
"unique_report_table_4_1230","11030","FABRICAÇÃO DE CIDRA E OUTRAS BEBIDAS FERMENTADAS DE FRUTOS"
"unique_report_table_4_1231","11040","FABRICAÇÃO DE VERMUTES E DE OUTRAS BEBIDAS FERMENTADAS NÃO DESTILADAS"
"unique_report_table_4_1232","11050","FABRICAÇÃO DE CERVEJA"
"unique_report_table_4_1233","11060","FABRICAÇÃO DE MALTE"
"unique_report_table_4_1234","11071","ENGARRAFAMENTO DE ÁGUAS MINERAIS NATURAIS E DE NASCENTE"
"unique_report_table_4_1235","11072","FABRICAÇÃO DE REFRIGERANTES E DE OUTRAS BEBIDAS NÃO ALCOÓLICAS, N.E."
"unique_report_table_4_1236","12000","INDÚSTRIA DO TABACO"
"unique_report_table_4_1237","13101","PREPARAÇÃO E FIAÇÃO DE FIBRAS DO TIPO ALGODÃO"
"unique_report_table_4_1238","13102","PREPARAÇÃO E FIAÇÃO DE FIBRAS DO TIPO LÃ"
"unique_report_table_4_1239","13103","PREPARAÇÃO E FIACÃO DA SEDA E PREPARAÇÃO E TEXTURIZAÇÃO DE FILAMENTOS SINTÉTICOS E ARTIFICIAIS"
"unique_report_table_4_1240","13104","FABRICAÇÃO DE LINHAS DE COSTURA"
"unique_report_table_4_1241","13105","PREPARAÇÃO E FIAÇÃO DE LINHO E OUTRAS FIBRAS TÊXTEIS"
"unique_report_table_4_1242","13201","TECELAGEM DE FIO DO TIPO ALGODÃO"
"unique_report_table_4_1243","13202","TECELAGEM DE FIO DO TIPO LÃ"
"unique_report_table_4_1244","13203","TECELAGEM DE FIO DO TIPO SEDA E DE OUTROS TÊXTEIS"
"unique_report_table_4_1245","13301","BRANQUEAMENTO E TINGIMENTO"
"unique_report_table_4_1246","13302","ESTAMPAGEM"
"unique_report_table_4_1247","13303","ACABAMENTO DE FIOS, TECIDOS E ARTIGOS TÊXTEIS, N.E."
"unique_report_table_4_1248","13910","FABRICAÇÃO DE TECIDOS DE MALHA"
"unique_report_table_4_1249","13920","FABRICAÇÃO DE ARTIGOS TÊXTEIS CONFECCIONADOS, EXCEPTO VESTUÁRIO"
"unique_report_table_4_1250","13930","FABRICAÇÃO DE TAPETES E CARPETES"
"unique_report_table_4_1251","13941","FABRICAÇÃO DE CORDOARIA"
"unique_report_table_4_1252","13942","FABRICAÇÃO DE REDES"
"unique_report_table_4_1253","13950","FABRICAÇÃO DE NÃO TECIDOS E RESPECTIVOS ARTIGOS, EXCEPTO VESTUÁRIO"
"unique_report_table_4_1254","13961","FABRICAÇÃO DE PASSAMANARIAS E SIRGARIAS"
"unique_report_table_4_1255","13962","FABRICAÇÃO DE TÊXTEIS PARA USO TÉCNICO E INDUSTRIAL, N.E."
"unique_report_table_4_1256","13991","FABRICAÇÃO DE BORDADOS"
"unique_report_table_4_1257","13992","FABRICAÇÃO DE RENDAS"
"unique_report_table_4_1258","13993","FABRICAÇÃO DE OUTROS TÊXTEIS DIVERSOS, N.E."
"unique_report_table_4_1259","14110","CONFECÇÃO DE VESTUÁRIO EM COURO"
"unique_report_table_4_1260","14120","CONFECÇÃO DE VESTUÁRIO DE TRABALHO"
"unique_report_table_4_1261","14131","CONFECÇÃO DE OUTRO VESTUÁRIO EXTERIOR EM SÉRIE"
"unique_report_table_4_1262","14132","CONFECÇÃO DE OUTRO VESTUÁRIO EXTERIOR POR MEDIDA"
"unique_report_table_4_1263","14133","ACTIVIDADES DE ACABAMENTO DE ARTIGOS DE VESTUÁRIO"
"unique_report_table_4_1264","14140","CONFECÇÃO DE VESTUÁRIO INTERIOR"
"unique_report_table_4_1265","14190","CONFECÇÃO DE OUTROS ARTIGOS E ACESSÓRIOS DE VESTUÁRIO"
"unique_report_table_4_1266","14200","FABRICAÇÃO DE ARTIGOS DE PELES COM PÊLO"
"unique_report_table_4_1267","14310","FABRICAÇÃO DE MEIAS E SIMILARES DE MALHA"
"unique_report_table_4_1268","14390","FABRICAÇÃO DE OUTRO VESTUÁRIO DE MALHA"
"unique_report_table_4_1269","15111","CURTIMENTA E ACABAMENTO DE PELES SEM PÊLO"
"unique_report_table_4_1270","15112","FABRICAÇÃO DE COURO RECONSTITUÍDO"
"unique_report_table_4_1271","15113","CURTIMENTA E ACABAMENTO DE PELES COM PÊLO"
"unique_report_table_4_1272","15120","FABRICAÇÃO DE ARTIGOS VIAGEM E DE USO PESSOAL, DE MARROQUINARIA, DE CORREEIRO E DE SELEIRO"
"unique_report_table_4_1273","15201","FABRICAÇÃO DE CALÇADO"
"unique_report_table_4_1274","15202","FABRICAÇÃO DE COMPONENTES PARA CALÇADO"
"unique_report_table_4_1275","16101","SERRAÇÃO DE MADEIRA"
"unique_report_table_4_1276","16102","IMPREGNAÇÃO DE MADEIRA"
"unique_report_table_4_1277","16211","FABRICAÇÃO DE PAINÉIS DE PARTÍCULAS DE MADEIRA"
"unique_report_table_4_1278","16212","FABRICAÇÃO DE PAINÉIS DE FIBRAS DE MADEIRA"
"unique_report_table_4_1279","16213","FABRICAÇÃO DE FOLHEADOS, CONTRAPLACADOS, LAMELADOS E DE OUTROS PAINÉIS"
"unique_report_table_4_1280","16220","PARQUETERIA"
"unique_report_table_4_1281","16230","FABRICAÇÃO DE OUTRAS OBRAS DE CARPINTARIA PARA A CONSTRUÇÃO"
"unique_report_table_4_1282","16240","FABRICAÇÃO DE EMBALAGENS DE MADEIRA"
"unique_report_table_4_1283","16291","FABRICAÇÃO DE OUTRAS OBRAS DE MADEIRA"
"unique_report_table_4_1284","16292","FABRICAÇÃO DE OBRAS DE CESTARIA E DE ESPARTARIA"
"unique_report_table_4_1285","16293","INDÚSTRIA DE PREPARAÇÃO DA CORTIÇA"
"unique_report_table_4_1286","16294","FABRICAÇÃO DE ROLHAS DE CORTIÇA"
"unique_report_table_4_1287","16295","FABRICAÇÃO DE OUTROS PRODUTOS DE CORTIÇA"
"unique_report_table_4_1288","17110","FABRICAÇÃO DE PASTA"
"unique_report_table_4_1289","17120","FABRICAÇÃO DE PAPEL E DE CARTÃO (EXCEPTO CANELADO)"
"unique_report_table_4_1290","17211","FABRICAÇÃO DE PAPEL E DE CARTÃO CANELADOS (INCLUI EMBALAGENS)"
"unique_report_table_4_1291","17212","FABRICAÇÃO DE OUTRAS EMBALAGENS DE PAPEL E DE CARTÃO"
"unique_report_table_4_1292","17220","FABRICAÇÃO DE ARTIGOS DE PAPEL PARA USO DOMÉSTICO E SANITÁRIO"
"unique_report_table_4_1293","17230","FABRICAÇÃO DE ARTIGOS DE PAPEL PARA PAPELARIA"
"unique_report_table_4_1294","17240","FABRICAÇÃO DE PAPEL DE PAREDE"
"unique_report_table_4_1295","17290","FABRICAÇÃO DE OUTROS ARTIGOS DE PASTA DE PAPEL, DE PAPEL E DE CARTÃO"
"unique_report_table_4_1296","18110","IMPRESSÃO DE JORNAIS"
"unique_report_table_4_1297","18120","OUTRA IMPRESSÃO"
"unique_report_table_4_1298","18130","ACTIVIDADES DE PREPARAÇÃO DA IMPRESSÃO E DE PRODUTOS MEDIA"
"unique_report_table_4_1299","18140","ENCADERNAÇÃO E ACTIVIDADES RELACIONADAS"
"unique_report_table_4_1300","18200","REPRODUÇÃO DE SUPORTES GRAVADOS"
"unique_report_table_4_1301","19100","FABRICAÇÃO DE PRODUTOS DE COQUERIA"
"unique_report_table_4_1302","19201","FABRICAÇÃO DE PRODUTOS PETROLÍFEROS REFINADOS"
"unique_report_table_4_1303","19202","FABRICAÇÃO DE PRODUTOS PETROLÍFEROS A PARTIR DE RESÍDUOS"
"unique_report_table_4_1304","19203","FABRICAÇÃO DE BRIQUETES E AGLOMERADOS DE HULHA E LENHITE"
"unique_report_table_4_1305","20110","FABRICAÇÃO DE GASES INDUSTRIAIS"
"unique_report_table_4_1306","20120","FABRICAÇÃO DE CORANTES E PIGMENTOS"
"unique_report_table_4_1307","20130","FABRICAÇÃO DE OUTROS PRODUTOS QUÍMICOS INORGÂNICOS DE BASE"
"unique_report_table_4_1308","20141","FABRICAÇÃO DE RESINOSOS E SEUS DERIVADOS"
"unique_report_table_4_1309","20142","FABRICAÇÃO DE CARVÃO (VEGETAL E ANIMAL) E PRODUTOS ASSOCIADOS"
"unique_report_table_4_1310","20143","FABRICAÇÃO DE ÁLCOOL ETÍLICO DE FERMENTAÇÃO"
"unique_report_table_4_1311","20144","FABRICAÇÃO DE OUTROS PRODUTOS QUÍMICOS ORGÂNICOS DE BASE, N.E."
"unique_report_table_4_1312","20151","FABRICAÇÃO DE ADUBOS QUÍMICOS OU MINERAIS E DE COMPOSTOS AZOTADOS"
"unique_report_table_4_1313","20152","FABRICAÇÃO DE ADUBOS ORGÂNICOS E ORGANO-MINERAIS"
"unique_report_table_4_1314","20160","FABRICAÇÃO DE MATÉRIAS PLÁSTICAS SOB FORMAS PRIMÁRIAS"
"unique_report_table_4_1315","20170","FABRICAÇÃO DE BORRACHA SINTÉTICA SOB FORMAS PRIMÁRIAS"
"unique_report_table_4_1316","20200","FABRICAÇÃO DE PESTICIDAS E DE OUTROS PRODUTOS AGROQUÍMICOS"
"unique_report_table_4_1317","20301","FABRICAÇÃO DE TINTAS (EXC. IMPRESSÃO), VERNIZES, MASTIQUES E PRODUTOS SIMILARES"
"unique_report_table_4_1318","20302","FABRICAÇÃO DE TINTAS DE IMPRESSÃO"
"unique_report_table_4_1319","20303","FABRICAÇÃO DE PIGMENTOS PREPARADOS, COMPOSIÇÕES VITRIFICÁVEIS E AFINS"
"unique_report_table_4_1320","20411","FABRICAÇÃO DE SABÕES, DETERGENTES E GLICERINA"
"unique_report_table_4_1321","20412","FABRICAÇÃO DE PRODUTOS DE LIMPEZA, POLIMENTO E PROTECÇÃO"
"unique_report_table_4_1322","20420","FABRICAÇÃO DE PERFUMES, DE COSMÉTICOS E DE PRODUTOS DE HIGIENE"
"unique_report_table_4_1323","20510","FABRICAÇÃO DE EXPLOSIVOS E ARTIGOS DE PIROTECNIA"
"unique_report_table_4_1324","20520","FABRICAÇÃO DE COLAS"
"unique_report_table_4_1325","20530","FABRICAÇÃO DE ÓLEOS ESSENCIAIS"
"unique_report_table_4_1326","20591","FABRICAÇÃO DE BIODIESEL"
"unique_report_table_4_1327","20592","FABRICAÇÃO DE PRODUTOS QUÍMICOS AUXILIARES PARA USO INDUSTRIAL"
"unique_report_table_4_1328","20593","FABRICAÇÃO DE ÓLEOS E MASSAS LUBRIFICANTES, COM EXCLUSAO DA EFECTUADA NAS REFINARIAS"
"unique_report_table_4_1329","20594","FABRICAÇÃO DE OUTROS PRODUTOS QUÍMICOS DIVERSOS, N.E."
"unique_report_table_4_1330","20600","FABRICAÇÃO DE FIBRAS SINTÉTICAS OU ARTIFICIAIS"
"unique_report_table_4_1331","21100","FABRICAÇÃO DE PRODUTOS FARMACÊUTICOS DE BASE"
"unique_report_table_4_1332","21201","FABRICAÇÃO DE MEDICAMENTOS"
"unique_report_table_4_1333","21202","FABRICAÇÃO DE OUTRAS PREPARAÇÕES E DE ARTIGOS FARMACÊUTICOS"
"unique_report_table_4_1334","22111","FABRICAÇÃO DE PNEUS E DE CÂMARAS-DE-AR"
"unique_report_table_4_1335","22112","RECONSTRUÇÃO DE PNEUS"
"unique_report_table_4_1336","22191","FABRICAÇÃO DE COMPONENTES DE BORRACHA PARA CALÇADO"
"unique_report_table_4_1337","22192","FABRICAÇÃO DE OUTROS PRODUTOS DE BORRACHA,N.E."
"unique_report_table_4_1338","22210","FABRICAÇÃO DE CHAPAS, FOLHAS, TUBOS E PERFIS DE PLÁSTICO"
"unique_report_table_4_1339","22220","FABRICAÇÃO DE EMBALAGENS DE PLÁSTICO"
"unique_report_table_4_1340","22230","FABRICAÇÃO DE ARTIGOS DE PLÁSTICO PARA A CONSTRUÇÃO"
"unique_report_table_4_1341","22291","FABRICAÇÃO DE COMPONENTES DE PLÁSTICO PARA CALÇADO"
"unique_report_table_4_1342","22292","FABRICAÇÃO DE OUTROS ARTIGOS DE PLÁSTICO, N.E."
"unique_report_table_4_1343","23110","FABRICAÇÃO DE VIDRO PLANO"
"unique_report_table_4_1344","23120","MOLDAGEM E TRANSFORMAÇÃO DE VIDRO PLANO"
"unique_report_table_4_1345","23131","FABRICAÇÃO DE VIDRO DE EMBALAGEM"
"unique_report_table_4_1346","23132","CRISTALARIA"
"unique_report_table_4_1347","23140","FABRICAÇÃO DE FIBRAS DE VIDRO"
"unique_report_table_4_1348","23190","FABRICAÇÃO E TRANSFORMAÇÃO DE OUTRO VIDRO (INCLUI VIDRO TÉCNICO)"
"unique_report_table_4_1349","23200","FABRICAÇÃO DE PRODUTOS CERÂMICOS REFRACTÁRIOS"
"unique_report_table_4_1350","23311","FABRICAÇÃO DE AZULEJOS"
"unique_report_table_4_1351","23312","FABRICAÇÃO DE LADRILHOS, MOSAICOS E PLACAS DE CERÂMICA"
"unique_report_table_4_1352","23321","FABRICAÇÃO DE TIJOLOS"
"unique_report_table_4_1353","23322","FABRICAÇÃO DE TELHAS"
"unique_report_table_4_1354","23323","FABRICAÇÃO DE ABOBADILHAS"
"unique_report_table_4_1355","23324","FABRICAÇÃO DE OUTROS PRODUTOS CERÂMICOS PARA A CONSTRUÇÃO"
"unique_report_table_4_1356","23411","OLARIA DE BARRO"
"unique_report_table_4_1357","23412","FABRICAÇÃO DE ARTIGOS DE USO DOMÉSTICO DE FAIANÇA, PORCELANA E GRÉS FINO"
"unique_report_table_4_1358","23413","FABRICAÇÃO DE ARTIGOS DE ORNAMENTACAO DE FAIANÇA, PORCELANA E GRÉS FINO"
"unique_report_table_4_1359","23414","ACTIVIDADES DE DECORAÇÃO DE ARTIGOS CERÂMICOS DE USO DOMÉSTICO E ORNAMENTAL"
"unique_report_table_4_1360","23420","FABRICAÇÃO DE ARTIGOS CERÂMICOS PARA USOS SANITÁRIOS"
"unique_report_table_4_1361","23430","FABRICAÇÃO DE ISOLADORES E PEÇAS ISOLANTES EM CERÂMICAS"
"unique_report_table_4_1362","23440","FABRICAÇÃO DE OUTROS PRODUTOS EM CERÂMICA PARA USOS TÉCNICOS"
"unique_report_table_4_1363","23490","FABRICAÇÃO DE OUTROS PRODUTOS CERÂMICOS NÃO REFRACTÁRIOS"
"unique_report_table_4_1364","23510","FABRICAÇÃO DE CIMENTO"
"unique_report_table_4_1365","23521","FABRICAÇÃO DE CAL"
"unique_report_table_4_1366","23522","FABRICAÇÃO DE GESSO"
"unique_report_table_4_1367","23610","FABRICAÇÃO DE PRODUTOS DE BETÃO PARA A CONSTRUÇÃO"
"unique_report_table_4_1368","23620","FABRICAÇÃO DE PRODUTOS DE GESSO PARA A CONSTRUÇÃO"
"unique_report_table_4_1369","23630","FABRICAÇÃO DE BETÃO PRONTO"
"unique_report_table_4_1370","23640","FABRICAÇÃO DE ARGAMASSAS"
"unique_report_table_4_1371","23650","FABRICAÇÃO DE PRODUTOS DE FIBROCIMENTO"
"unique_report_table_4_1372","23690","FABRICAÇÃO DE OUTROS PRODUTOS DE BETÃO, GESSO E CIMENTO"
"unique_report_table_4_1373","23701","FABRICAÇÃO DE ARTIGOS DE MÁRMORE E DE ROCHAS SIMILARES"
"unique_report_table_4_1374","23702","FABRICAÇÃO DE ARTIGOS EM ARDÓSIA (LOUSA)"
"unique_report_table_4_1375","23703","FABRICAÇÃO DE ARTIGOS DE GRANITO E DE ROCHAS, N.E."
"unique_report_table_4_1376","23910","FABRICAÇÃO DE PRODUTOS ABRASIVOS"
"unique_report_table_4_1377","23991","FABRICAÇÃO DE MISTURAS BETUMINOSAS"
"unique_report_table_4_1378","23992","FABRICAÇÃO DE OUTROS PRODUTOS MINERAIS NÃO METÁLICOS DIVERSOS, N.E."
"unique_report_table_4_1379","24100","SIDERURGIA E FABRICAÇÃO DE FERRO-LIGAS"
"unique_report_table_4_1380","24200","FABRICAÇÃO DE TUBOS,CONDUTAS,PERFIS OCOS E RESPECTIVOS ACESSÓRIOS,DE AÇO"
