"id","code","name"
"unique_report_table_14_484","484","ENS. PÓS SECUND. N/SUPERIOR NIVEL IV SERVICOS DE TRANSPORTE"
"unique_report_table_14_485","485","ENS. PÓS SECUND. N/SUPERIOR NIVEL IV PROTECCAO DO AMBIENTE"
"unique_report_table_14_486","486","ENS. PÓS SECUND. N/SUPERIOR NIVEL IV SERVICOS DE SEGURANCA"
"unique_report_table_14_499","499","ENS. PÓS SECUND. N/SUPERIOR NIVEL IV DESCONHECIDO OU NAO ESPECIFICADO"
"unique_report_table_14_014","014","TÉCNICO SUPERIOR FORMACAO DE PROFESSORES E CIENCIAS DA EDUCACAO"
"unique_report_table_14_021","021","TÉCNICO SUPERIOR PROFISSIONAL ARTES"
"unique_report_table_14_022","022","TÉCNICO SUPERIOR PROFISSIONAL HUMANIDADES"
"unique_report_table_14_031","031","TÉCNICO SUPERIOR PROFISSIONAL CIENCIAS SOCIAIS E DO COMPORTAMENTO"
"unique_report_table_14_032","032","TÉCNICO SUPERIOR PROFISSIONAL INFORMACAO E JORNALISMO"
"unique_report_table_14_034","034","TÉCNICO SUPERIOR PROFISSIONAL CIENCIAS EMPRESARIAIS"
"unique_report_table_14_038","038","TÉCNICO SUPERIOR PROFISSIONAL DIREITO"
"unique_report_table_14_042","042","TÉCNICO SUPERIOR PROFISSIONAL CIENCIAS DA VIDA"
"unique_report_table_14_044","044","TÉCNICO SUPERIOR PROFISSIONAL CIENCIAS FISICAS"
"unique_report_table_14_046","046","TÉCNICO SUPERIOR PROFISSIONAL  MATEMATICA E ESTATISTICA"
"unique_report_table_14_048","048","TÉCNICO SUPERIOR PROFISSIONAL INFORMATICA"
"unique_report_table_14_052","052","TÉCNICO SUPERIOR PROFISSIONAL ENGENHARIA E TECNICAS AFINS"
"unique_report_table_14_054","054","TÉCNICO SUPERIOR PROFISSIONAL INDUSTRIAS TRANSFORMADORAS"
"unique_report_table_14_058","058","TÉCNICO SUPERIOR PROFISSIONAL ARQUITECTURA E CONSTRUCAO"
"unique_report_table_14_062","062","TÉCNICO SUPERIOR PROFISSIONAL AGRICULTURA SILVICULTURA E PESCA"
"unique_report_table_14_064","064","TÉCNICO SUPERIOR PROFISSIONAL CIENCIAS VETERINARIAS"
"unique_report_table_14_072","072","TÉCNICO SUPERIOR PROFISSIONAL SAUDE"
"unique_report_table_14_076","076","TÉCNICO SUPERIOR PROFISSIONAL SERVICOS SOCIAIS"
"unique_report_table_14_081","081","TÉCNICO SUPERIOR PROFISSIONAL SERVICOS PESSOAIS"
"unique_report_table_14_084","084","TÉCNICO SUPERIOR PROFISSIONAL  SERVICOS DE TRANSPORTE"
"unique_report_table_14_085","085","TÉCNICO SUPERIOR PROFISSIONAL PROTECCAO DO AMBIENTE"
"unique_report_table_14_086","086","TÉCNICO SUPERIOR PROFISSIONAL SERVICOS DE SEGURANCA"
"unique_report_table_14_099","099","TÉCNICO SUPERIOR PROFISSIONAL DESCONHECIDO OU NAO ESPECIFICADO"
"unique_report_table_14_514","514","BACHARELATO FORMACAO PROFESSORES E CIENCIAS DA EDUCACAO"
"unique_report_table_14_521","521","BACHARELATO ARTES"
"unique_report_table_14_522","522","BACHARELATO HUMANIDADES"
"unique_report_table_14_531","531","BACHARELATO CIENCIAS SOCIAIS E DO COMPORTAMENTO"
"unique_report_table_14_532","532","BACHARELATO INFORMACAO E JORNALISMO"
"unique_report_table_14_534","534","BACHARELATO CIENCIAS EMPRESARIAIS"
"unique_report_table_14_538","538","BACHARELATO DIREITO"
"unique_report_table_14_542","542","BACHARELATO CIENCIAS DA VIDA"
"unique_report_table_14_544","544","BACHARELATO CIENCIAS FISICAS"
"unique_report_table_14_546","546","BACHARELATO MATEMATICA E ESTATISTICA"
"unique_report_table_14_548","548","BACHARELATO INFORMATICA"
"unique_report_table_14_552","552","BACHARELATO ENGENHARIA E TECNICAS AFINS"
"unique_report_table_14_554","554","BACHARELATO INDUSTRIAS TRANSFORMADORAS"
"unique_report_table_14_558","558","BACHARELATO ARQUITECTURA E CONSTRUCAO"
"unique_report_table_14_562","562","BACHARELATO AGRICULTURA SILVICULTURA E PESCA"
"unique_report_table_14_564","564","BACHARELATO CIENCIAS VETERINARIAS"
"unique_report_table_14_572","572","BACHARELATO SAUDE"
"unique_report_table_14_576","576","BACHARELATO SERVICOS SOCIAIS"
"unique_report_table_14_581","581","BACHARELATO SERVICOS PESSOAIS"
"unique_report_table_14_584","584","BACHARELATO SERVICOS DE TRANSPORTE"
"unique_report_table_14_585","585","BACHARELATO PROTECCAO DO AMBIENTE"
"unique_report_table_14_586","586","BACHARELATO SERVICOS DE SEGURANCA"
"unique_report_table_14_599","599","BACHARELATO DESCONHECIDO OU NAO ESPECIFICADO"
"unique_report_table_14_614","614","LICENCIATURA FORMACAO DE PROFESSORES E CIENCIAS DA EDUCACAO"
"unique_report_table_14_621","621","LICENCIATURA ARTES"
"unique_report_table_14_622","622","LICENCIATURA HUMANIDADES"
"unique_report_table_14_631","631","LICENCIATURA CIENCIAS SOCIAIS E DO COMPORTAMENTO"
"unique_report_table_14_632","632","LICENCIATURA INFORMACAO E JORNALISMO"
"unique_report_table_14_634","634","LICENCIATURA CIENCIAS EMPRESARIAIS"
"unique_report_table_14_638","638","LICENCIATURA DIREITO"
"unique_report_table_14_642","642","LICENCIATURA CIENCIAS DA VIDA"
"unique_report_table_14_644","644","LICENCIATURA CIENCIAS FISICAS"
"unique_report_table_14_646","646","LICENCIATURA MATEMATICA E ESTATISTICA"
"unique_report_table_14_648","648","LICENCIATURA INFORMATICA"
"unique_report_table_14_652","652","LICENCIATURA ENGENHARIA E TECNICAS AFINS"
"unique_report_table_14_654","654","LICENCIATURA INDUSTRIAS TRANSFORMADORAS"
"unique_report_table_14_658","658","LICENCIATURA ARQUITECTURA E CONSTRUCAO"
"unique_report_table_14_662","662","LICENCIATURA AGRICULTURA SILVICULTURA E PESCA"
"unique_report_table_14_664","664","LICENCIATURA CIENCIAS VETERINARIAS"
"unique_report_table_14_672","672","LICENCIATURA SAUDE"
"unique_report_table_14_676","676","LICENCIATURA SERVICOS SOCIAIS"
"unique_report_table_14_681","681","LICENCIATURA SERVICOS PESSOAIS"
"unique_report_table_14_684","684","LICENCIATURA SERVICOS DE TRANSPORTE"
"unique_report_table_14_685","685","LICENCIATURA PROTECCAO DO AMBIENTE"
"unique_report_table_14_686","686","LICENCIATURA SERVICOS DE SEGURANCA"
"unique_report_table_14_699","699","LICENCIATURA DESCONHECIDA OU NAO ESPECIFICADA"
"unique_report_table_14_714","714","MESTRADO FORMACAO DE PROFESSORES E CIENCIAS DA EDUCACAO"
"unique_report_table_14_721","721","MESTRADO ARTES"
"unique_report_table_14_722","722","MESTRADO HUMANIDADES"
"unique_report_table_14_731","731","MESTRADO CIENCIAS SOCIAIS E DO COMPORTAMENTO"
"unique_report_table_14_732","732","MESTRADO INFORMACAO E JORNALISMO"
"unique_report_table_14_734","734","MESTRADO CIENCIAS EMPRESARIAIS"
"unique_report_table_14_738","738","MESTRADO DIREITO"
"unique_report_table_14_742","742","MESTRADO CIENCIAS DA VIDA"
"unique_report_table_14_744","744","MESTRADO CIENCIAS FISICAS"
"unique_report_table_14_746","746","MESTRADO MATEMATICA E ESTATISTICA"
"unique_report_table_14_748","748","MESTRADO INFORMATICA"
"unique_report_table_14_752","752","MESTRADO ENGENHARIA E TECNICAS AFINS"
"unique_report_table_14_754","754","MESTRADO INDUSTRIAS TRANSFORMADORAS"
"unique_report_table_14_758","758","MESTRADO ARQUITECTURA E CONSTRUCAO"
"unique_report_table_14_762","762","MESTRADO AGRICULTURA SILVICULTURA E PESCA"
"unique_report_table_14_764","764","MESTRADO CIENCIAS VETERINARIAS"
"unique_report_table_14_772","772","MESTRADO SAUDE"
"unique_report_table_14_776","776","MESTRADO SERVICOS SOCIAIS"
"unique_report_table_14_781","781","MESTRADO SERVICOS PESSOAIS"
"unique_report_table_14_784","784","MESTRADO SERVICOS DE TRANSPORTE"
"unique_report_table_14_785","785","MESTRADO PROTECCAO DO AMBIENTE"
"unique_report_table_14_786","786","MESTRADO SERVICOS DE SEGURANCA"
"unique_report_table_14_799","799","MESTRADO DESCONHECIDO OU NAO ESPECIFICADO"
"unique_report_table_14_814","814","DOUTOURAMENTO FORMACAO DE PROFESSORES E CIENCIAS DA EDUCACAO"
"unique_report_table_14_821","821","DOUTOURAMENTO ARTES"
"unique_report_table_14_822","822","DOUTOURAMENTO HUMANIDADES"
"unique_report_table_14_831","831","DOUTOURAMENTO CIENCIAS SOCIAIS E DO COMPORTAMENTO"
"unique_report_table_14_832","832","DOUTOURAMENTO INFORMACAO E JORNALISMO"
"unique_report_table_14_834","834","DOUTOURAMENTO CIENCIAS EMPRESARIAIS"
"unique_report_table_14_838","838","DOUTOURAMENTO DIREITO"
"unique_report_table_14_842","842","DOUTOURAMENTO CIENCIAS DA VIDA"
"unique_report_table_14_844","844","DOUTOURAMENTO CIENCIAS FISICAS"
"unique_report_table_14_846","846","DOUTOURAMENTO MATEMATICA E ESTATISTICA"
"unique_report_table_14_848","848","DOUTOURAMENTO INFORMATICA"
"unique_report_table_14_852","852","DOUTOURAMENTO ENGENHARIA E TECNICAS AFINS"
"unique_report_table_14_854","854","DOUTOURAMENTO INDUSTRIAS TRANSFORMADORAS"
"unique_report_table_14_858","858","DOUTOURAMENTO ARQUITECTURA E CONSTRUCAO"
"unique_report_table_14_862","862","DOUTOURAMENTO AGRICULTURA SILVICULTURA E PESCA"
"unique_report_table_14_864","864","DOUTOURAMENTO CIENCIAS VETERINARIAS"
"unique_report_table_14_872","872","DOUTOURAMENTO SAUDE"
"unique_report_table_14_876","876","DOUTOURAMENTO SERVICOS SOCIAIS"
"unique_report_table_14_881","881","DOUTOURAMENTO SERVICOS PESSOAIS"
"unique_report_table_14_884","884","DOUTOURAMENTO SERVICOS DE TRANSPORTE"
"unique_report_table_14_885","885","DOUTOURAMENTO PROTECCAO DO AMBIENTE"
"unique_report_table_14_886","886","DOUTOURAMENTO SERVICOS DE SEGURANCA"
"unique_report_table_14_899","899","DOUTOURAMENTO DESCONHECIDO OU NAO ESPECIFICADO"
