"id","code","name"
"unique_report_table_16_32","13492","Oficiais e outros profissionais das forças e serviços de segurança com funções de comando direção ou chefia"
"unique_report_table_16_33","13493","Diretor de outros serviços especializados n.e."
"unique_report_table_16_34","14110","Diretor e gerente de hotéis e similares"
"unique_report_table_16_35","14120","Diretor e gerente de restauração (restaurantes e similares)"
"unique_report_table_16_36","14201","Diretor e gerente do comércio a retalho"
"unique_report_table_16_37","14202","Diretor e gerente do comércio por grosso"
"unique_report_table_16_38","14310","Diretor e gerente dos centros desportivos recreativos e culturais"
"unique_report_table_16_39","14390","Diretor e gerente de outros serviços n.e."
"unique_report_table_16_40","21111","Físico"
"unique_report_table_16_41","21112","Astrónomo"
"unique_report_table_16_42","21120","Meteorologista"
"unique_report_table_16_43","21130","Químico"
"unique_report_table_16_44","21141","Geólogo"
"unique_report_table_16_45","21142","Geofísico"
"unique_report_table_16_46","21143","Oceanógrafo"
"unique_report_table_16_47","21201","Matemático"
"unique_report_table_16_48","21202","Atuário"
"unique_report_table_16_49","21203","Estaticista e demógrafo"
"unique_report_table_16_50","21311","Biólogo"
"unique_report_table_16_51","21312","Botânico"
"unique_report_table_16_52","21313","Zoólogo"
"unique_report_table_16_53","21314","Farmacologista e outros especialistas relacionados"
"unique_report_table_16_54","21321","Engenheiro agrónomo"
"unique_report_table_16_55","21322","Engenheiro florestal"
"unique_report_table_16_56","21323","Consultor de atividades das pescas"
"unique_report_table_16_57","21330","Especialista da protecção do ambiente"
"unique_report_table_16_58","21410","Engenheiro industrial e de produção"
"unique_report_table_16_59","21421","Engenheiro de construção de edifícios"
"unique_report_table_16_60","21422","Engenheiro de obras de engenharia civil"
"unique_report_table_16_61","21430","Engenheiro do ambiente"
"unique_report_table_16_62","21440","Engenheiro mecânico"
"unique_report_table_16_63","21450","Engenheiro químico"
"unique_report_table_16_64","21461","Engenheiro de minas"
"unique_report_table_16_65","21462","Engenheiro metalúrgico"
"unique_report_table_16_66","21463","Outros engenheiros relacionados com minas e metalurgia"
"unique_report_table_16_67","21490","Outros especialistas em engenharia (excepto eletrotecnologia)"
"unique_report_table_16_68","21510","Engenheiro eletrotécnico"
"unique_report_table_16_69","21520","Engenheiro eletrónico"
"unique_report_table_16_70","21530","Engenheiro de telecomunicações"
"unique_report_table_16_71","21610","Arquiteto de edifícios"
"unique_report_table_16_72","21620","Arquiteto paisagista"
"unique_report_table_16_73","21631","Designer de produto industrial ou de equipamento"
"unique_report_table_16_74","21632","Designer de têxteis e moda"
"unique_report_table_16_75","21633","Designer de interiores espaços ou de ambientes"
"unique_report_table_16_76","21640","Urbanista de cidade e tráfego"
"unique_report_table_16_77","21651","Cartógrafo e agrimensor"
"unique_report_table_16_78","21652","Topógrafo e similares"
"unique_report_table_16_79","21660","Designer gráfico ou de comunicação e multimédia"
"unique_report_table_16_80","22111","Médico de medicina geral e familiar"
"unique_report_table_16_81","22112","Outros médicos generalistas"
"unique_report_table_16_82","22121","Médico de especialidades cirúrgicas"
"unique_report_table_16_83","22122","Médico de especialidades médicas"
"unique_report_table_16_84","22123","Médico de especialidades técnicas"
"unique_report_table_16_85","22211","Enfermeiro de cuidados gerais"
"unique_report_table_16_86","22212","Enfermeiro especialista em reabilitação"
"unique_report_table_16_87","22213","Enfermeiro especialista em saúde infantil e pediátrica"
"unique_report_table_16_88","22214","Enfermeiro especialista em saúde mental e psiquiátrica"
"unique_report_table_16_89","22215","Enfermeiro especialista em enfermagem comunitária"
"unique_report_table_16_90","22216","Enfermeiro especialista em enfermagem médico-cirúrgica"
"unique_report_table_16_91","22217","Outros enfermeiros especialistas (excepto em saúde materna e obstétrica)"
"unique_report_table_16_92","22220","Enfermeiro especialista em saúde materna e obstétrica"
"unique_report_table_16_93","22301","Acupunctor"
"unique_report_table_16_94","22302","Homeopata"
"unique_report_table_16_95","22303","Outros especialistas em medicina tradicional e alternativa"
"unique_report_table_16_96","22400","Profissional paramédico"
"unique_report_table_16_97","22500","Veterinário"
"unique_report_table_16_98","22611","Médico estomatologista"
"unique_report_table_16_99","22612","Médico dentista"
"unique_report_table_16_100","22620","Farmacêutico"
"unique_report_table_16_101","22630","Especialista em higiene e saúde ambiental e laboral"
"unique_report_table_16_102","22640","Fisioterapeuta"
"unique_report_table_16_103","22650","Dietista e nutricionista"
"unique_report_table_16_104","22661","Audiologista"
"unique_report_table_16_105","22662","Terapeuta da fala"
"unique_report_table_16_106","22670","Optometrista e óptico oftálmico"
"unique_report_table_16_107","22691","Terapeuta ocupacional"
"unique_report_table_16_108","22692","Outros profissionais da saúde diversos n.e."
"unique_report_table_16_109","23100","Professor dos ensinos universitário e superior"
"unique_report_table_16_110","23200","Professor dos ensinos tecnológico artístico e profissional"
"unique_report_table_16_111","23300","Professor dos ensinos básico (2º e 3º ciclos) e secundário"
"unique_report_table_16_112","23410","Professor do ensino básico (1º ciclo)"
"unique_report_table_16_113","23420","Educador de infância"
"unique_report_table_16_114","23510","Especialista em métodos de ensino"
"unique_report_table_16_115","23520","Professor do ensino especial"
"unique_report_table_16_116","23530","Outros professores de línguas"
"unique_report_table_16_117","23540","Outros professores de música"
"unique_report_table_16_118","23550","Outros professores de arte"
"unique_report_table_16_119","23560","Formador em tecnologias de informação"
"unique_report_table_16_120","23590","Outros especialistas do ensino n.e."
"unique_report_table_16_121","24110","Contabilista auditor revisor oficial de contas e similares"
"unique_report_table_16_122","24120","Consultor financeiro e de investimentos"
"unique_report_table_16_123","24130","Analista financeiro"
"unique_report_table_16_124","24210","Analista em gestão e organização"
"unique_report_table_16_125","24220","Especialista em políticas da administração"
"unique_report_table_16_126","24230","Especialista em recursos humanos"
"unique_report_table_16_127","24240","Especialista em formação e desenvolvimento de recursos humanos"
"unique_report_table_16_128","24310","Especialista em publicidade e marketing"
"unique_report_table_16_129","24320","Especialista em relações públicas"
"unique_report_table_16_130","24331","Delegado de informação médica"
"unique_report_table_16_131","24332","Outros especialistas em venda de material técnico e médico (excepto TIC)"
"unique_report_table_16_132","24340","Especialista em vendas de tecnologias de informação e comunicação (TIC)"
"unique_report_table_16_133","25110","Analista de sistemas"
"unique_report_table_16_134","25120","Programador de software"
"unique_report_table_16_135","25130","Programador Web e de multimédia"
"unique_report_table_16_136","25140","Programador de aplicações"
"unique_report_table_16_137","25190","Outros analistas e programadores de software e aplicações"
"unique_report_table_16_138","25210","Administrador e especialista de concepção de base de dados"
"unique_report_table_16_139","25220","Administrador de sistemas"
"unique_report_table_16_140","25230","Especialista de redes informáticas"
"unique_report_table_16_141","25290","Outros especialistas em base de dados e redes"
"unique_report_table_16_142","26111","Advogado"
"unique_report_table_16_143","26112","Solicitador"
"unique_report_table_16_144","26120","Magistrado (Judicial e do Ministério Público)"
"unique_report_table_16_145","26191","Conservador dos registos civil automóvel comercial e predial"
"unique_report_table_16_146","26192","Notário"
"unique_report_table_16_147","26193","Outros especialistas em assuntos jurídicos n.e."
"unique_report_table_16_148","26211","Arquivista"
"unique_report_table_16_149","26212","Curador de museus"
"unique_report_table_16_150","26220","Bibliotecários e outros especialistas de informação relacionados"
"unique_report_table_16_151","26310","Economista"
"unique_report_table_16_152","26321","Sociólogo"
"unique_report_table_16_153","26322","Geógrafo"
"unique_report_table_16_154","26323","Arqueólogo"
"unique_report_table_16_155","26324","Antropólogo e similares"
"unique_report_table_16_156","26331","Filósofo"
"unique_report_table_16_157","26332","Historiador"
"unique_report_table_16_158","26333","Especialista em ciências políticas"
"unique_report_table_16_159","26340","Psicólogo"
"unique_report_table_16_160","26350","Especialista do trabalho social"
"unique_report_table_16_161","26360","Ministro de culto"
"unique_report_table_16_162","26410","Autor e escritor"
"unique_report_table_16_163","26420","Jornalista"
"unique_report_table_16_164","26431","Filólogo"
"unique_report_table_16_165","26432","Tradutor"
"unique_report_table_16_166","26433","Intérprete e outros linguistas"
"unique_report_table_16_167","26511","Escultor"
"unique_report_table_16_168","26512","Pintor de arte"
"unique_report_table_16_169","26513","Caricaturista"
"unique_report_table_16_170","26514","Outros artistas de artes visuais"
"unique_report_table_16_171","26521","Compositor"
"unique_report_table_16_172","26522","Músico"
"unique_report_table_16_173","26523","Cantor"
"unique_report_table_16_174","26531","Bailarino"
"unique_report_table_16_175","26532","Coreógrafo"
"unique_report_table_16_176","26541","Realizador de cinema e teatro"
"unique_report_table_16_177","26542","Encenador de teatro"
"unique_report_table_16_178","26543","Produtor de cinema e teatro"
"unique_report_table_16_179","26544","Produtor e realizador de televisão e rádio"
"unique_report_table_16_180","26545","Diretor de fotografia e de som montador e relacionados"
"unique_report_table_16_181","26550","Ator"
"unique_report_table_16_182","26560","Locutor e apresentador de rádio de televisão e de outros meios de comunicação"
"unique_report_table_16_183","26591","Disc Jockey"
"unique_report_table_16_184","26592","Outros artistas e intérpretes criativos das artes do espectáculo n.e."
"unique_report_table_16_185","31111","Técnico das ciências físicas"
"unique_report_table_16_186","31112","Técnico das ciências químicas"
"unique_report_table_16_187","31120","Técnico de engenharia civil"
"unique_report_table_16_188","31130","Técnico de eletricidade"
"unique_report_table_16_189","31140","Técnico de eletrónica"
"unique_report_table_16_190","31151","Técnico de inspeção de veículos"
"unique_report_table_16_191","31152","Outros técnicos e inspetores de mecânica"
"unique_report_table_16_192","31160","Técnico de química industrial"
"unique_report_table_16_193","31170","Técnico da metalurgia de base e da indústria extrativa"
"unique_report_table_16_194","31180","Desenhadores e técnicos afins"
"unique_report_table_16_195","31191","Técnico de gás"
"unique_report_table_16_196","31192","Outros técnicos das ciências físicas e de engenharia n.e."
"unique_report_table_16_197","31210","Encarregado da indústria extrativa"
"unique_report_table_16_198","31221","Encarregados das indústrias alimentares e das bebidas"
"unique_report_table_16_199","31222","Encarregados das indústrias têxteis do vestuário calçado e curtumes"
"unique_report_table_16_200","31223","Encarregados das indústrias da madeira e cortiça"
"unique_report_table_16_201","31224","Encarregados das indústrias da pasta papel impressão e similares"
"unique_report_table_16_202","31225","Encarregados das indústrias da refinação do petróleo químicas produtos farmacêuticos e transformação de matérias plásticas e borracha"
"unique_report_table_16_203","31226","Encarregados das indústrias da transformação de minerais não metálicos"
"unique_report_table_16_204","31227","Encarregados das indústrias metalúrgicas de base e fabrico de produtos metálicos"
"unique_report_table_16_205","31228","Outros encarregados da indústria transformadora"
"unique_report_table_16_206","31230","Encarregado da construção"
"unique_report_table_16_207","31310","Técnico de operação de instalações de produção de energia"
"unique_report_table_16_208","31321","Técnico de operação de incineradores"
"unique_report_table_16_209","31322","Técnico de operação de instalações de tratamento de água"
"unique_report_table_16_210","31330","Técnico de controlo de instalações da indústria química"
"unique_report_table_16_211","31340","Técnico de operação de instalações de refinação de petróleo e gás natural"
"unique_report_table_16_212","31350","Técnico de controlo de instalações de produção de metais"
"unique_report_table_16_213","31390","Outros técnicos de controlo de processos industriais"
"unique_report_table_16_214","31410","Técnico das ciências da vida (exceto ciências médicas)"
"unique_report_table_16_215","31421","Técnico agrícola"
"unique_report_table_16_216","31422","Técnico da produção animal"
"unique_report_table_16_217","31430","Técnico florestal (inclui cinegético)"
"unique_report_table_16_218","31510","Oficial maquinista de navios"
"unique_report_table_16_219","31520","Oficial de convés e piloto de navios"
"unique_report_table_16_220","31530","Piloto de aeronaves"
"unique_report_table_16_221","31540","Controlador de tráfego aéreo"
"unique_report_table_16_222","31550","Técnico de segurança de sistemas eletrónicos aeronáuticos"
"unique_report_table_16_223","32111","Técnico de cardiopneumografia"
"unique_report_table_16_224","32112","Técnico de radiologia"
"unique_report_table_16_225","32113","Técnico de medicina nuclear"
"unique_report_table_16_226","32114","Técnico de radioterapia"
"unique_report_table_16_227","32115","Outros técnicos de equipamento de diagnóstico e terapêutico"
"unique_report_table_16_228","32121","Técnico de análises clínicas"
"unique_report_table_16_229","32122","Técnico de anatomia patológica citológica e tanatológica"
"unique_report_table_16_230","32130","Técnicos e assistentes farmacêuticos"
"unique_report_table_16_231","32140","Técnico de próteses médicas e dentárias"
"unique_report_table_16_232","32210","Auxiliar de enfermagem"
"unique_report_table_16_233","32220","Parteira"
"unique_report_table_16_234","32300","Profissionais de nível intermédio da medicina tradicional e complementar"
"unique_report_table_16_235","32400","Técnico e assistente de veterinários"
"unique_report_table_16_236","32510","Terapeuta e assistente dentário"
"unique_report_table_16_237","32520","Técnico de registos médicos e de informação sobre saúde"
"unique_report_table_16_238","32530","Técnico dos serviços de saúde comunitária"
"unique_report_table_16_239","32541","Técnico de ótica ocular"
"unique_report_table_16_240","32542","Técnico de contactologia"
"unique_report_table_16_241","32550","Técnico e assistente de fisioterapia e similares"
"unique_report_table_16_242","32560","Assistente de médicos"
"unique_report_table_16_243","32570","Inspetores e técnicos da saúde do trabalho e ambiente"
"unique_report_table_16_244","32580","Pessoal de ambulâncias"
"unique_report_table_16_245","32590","Outros profissionais de nível intermédio da saúde n.e."
"unique_report_table_16_246","33110","Corretor de bolsa cambista e similares"
"unique_report_table_16_247","33120","Agentes de crédito e empréstimos"
"unique_report_table_16_248","33131","Tesoureiro"
"unique_report_table_16_249","33132","Outros técnicos administrativos de contabilidade"
"unique_report_table_16_250","33140","Técnicos de nível intermédio de estatística matemática e similares"
"unique_report_table_16_251","33150","Avaliador de imóveis seguros e outros bens"
"unique_report_table_16_252","33210","Agente de seguros"
"unique_report_table_16_253","33220","Representante comercial"
"unique_report_table_16_254","33230","Técnico de compras"
"unique_report_table_16_255","33240","Corretor comercial"
"unique_report_table_16_256","33310","Despachante transitário e similares"
"unique_report_table_16_257","33320","Organizador de conferências e eventos"
"unique_report_table_16_258","33330","Técnico da área do emprego"
"unique_report_table_16_259","33340","Agente imobiliário e gestor de propriedades"
"unique_report_table_16_260","33390","Outros agentes de negócios"
"unique_report_table_16_261","33411","Chefe de escritório"
"unique_report_table_16_262","33412","Encarregado de armazém"
"unique_report_table_16_263","33413","Chefe de estação de correios"
"unique_report_table_16_264","33414","Fiscal e encarregado de portagem"
"unique_report_table_16_265","33415","Supervisor de cargas e descargas"
"unique_report_table_16_266","33416","Outros supervisores de pessoal administrativo"
"unique_report_table_16_267","33420","Secretário da área jurídica"
"unique_report_table_16_268","33430","Secretário administrativo e executivo"
"unique_report_table_16_269","33440","Secretário da área da medicina"
"unique_report_table_16_270","33510","Inspetor de alfândega e de fronteira"
"unique_report_table_16_271","33520","Agente da administração tributária"
"unique_report_table_16_272","33530","Agente de serviços da segurança social"
"unique_report_table_16_273","33540","Agente de serviços de licenciamento"
"unique_report_table_16_274","33550","Inspetor e detetive da polícia"
"unique_report_table_16_275","33590","Outros agentes de nível intermédio da administração pública para aplicação da lei e similares"
"unique_report_table_16_276","34110","Técnico de nível intermédio dos serviços jurídicos e relacionados"
"unique_report_table_16_277","34120","Técnico de nível intermédio de apoio social"
"unique_report_table_16_278","34130","Membro de ordem religiosa e técnicos de apoio religioso"
"unique_report_table_16_279","34211","Jogador profissional de futebol"
"unique_report_table_16_280","34212","Ciclista profissional"
"unique_report_table_16_281","34213","Outros atletas e desportistas de competição"
"unique_report_table_16_282","34221","Treinador de desportos"
"unique_report_table_16_283","34222","Árbitro (juiz) de desportos"
"unique_report_table_16_284","34223","Instrutor de desportos"
"unique_report_table_16_285","34230","Instrutores e monitores de atividade física e recreação"
"unique_report_table_16_286","34310","Fotógrafo"
"unique_report_table_16_287","34320","Decorador"
"unique_report_table_16_288","34330","Técnicos de galerias bibliotecas arquivos e museus"
"unique_report_table_16_289","34340","Chefe de cozinha"
"unique_report_table_16_290","34351","Toureiro cavaleiro tauromáquico e outros profissionais similares"
"unique_report_table_16_291","34352","Outros técnicos de nível intermédio das atividades culturais e artísticas n.e."
"unique_report_table_16_292","35110","Técnico operador das tecnologias de informação e comunicação (TIC)"
"unique_report_table_16_293","35120","Técnico de apoio aos utilizadores das tecnologias da informação e comunicação (TIC)"
"unique_report_table_16_294","35130","Técnico em redes e sistemas de computadores"
"unique_report_table_16_295","35140","Técnico da Web"
"unique_report_table_16_296","35211","Técnico de emissões de rádio"
"unique_report_table_16_297","35212","Técnico de emissões de televisão"
"unique_report_table_16_298","35213","Técnico de gravação audiovisual"
"unique_report_table_16_299","35214","Técnico de sistemas de comunicações via rádio"
"unique_report_table_16_300","35220","Técnico de telecomunicações"
"unique_report_table_16_301","41100","Empregado de escritório em geral"
"unique_report_table_16_302","41200","Técnico de secretariado"
"unique_report_table_16_303","41310","Dactilógrafo e operador de processamento de texto"
"unique_report_table_16_304","41320","Operador de registo de dados"
"unique_report_table_16_305","42110","Caixa bancário e similar"
"unique_report_table_16_306","42120","Empregado de banca nos casinos e outros empregados de apostas"
"unique_report_table_16_307","42130","Penhorista e prestamista"
"unique_report_table_16_308","42140","Cobrador de facturas e similares"
"unique_report_table_16_309","42210","Empregado das agências de viagens"
"unique_report_table_16_310","42220","Empregado dos centros de chamadas"
"unique_report_table_16_311","42230","Operador de central telefónica"
"unique_report_table_16_312","42240","Rececionista de hotel"
"unique_report_table_16_313","42250","Pessoal de informação administrativa"
"unique_report_table_16_314","42260","Rececionista excepto de hotel"
"unique_report_table_16_315","42270","Entrevistador de inquéritos e de estudos de mercado"
"unique_report_table_16_316","42290","Outro pessoal de receção e de informação a clientes"
"unique_report_table_16_317","43110","Operador de contabilidade e escrituração comercial"
"unique_report_table_16_318","43120","Operador dos serviços de estatística financeiros e seguros"
"unique_report_table_16_319","43130","Operador de dados de processamento de pagamentos"
"unique_report_table_16_320","43211","Empregado de aprovisionamento"
"unique_report_table_16_321","43212","Empregado de armazém"
"unique_report_table_16_322","43220","Empregado de serviços de apoio à produção"
"unique_report_table_16_323","43231","Controlador de transportes terrestres de passageiros"
"unique_report_table_16_324","43232","Controlador de transportes terrestres de mercadorias"
"unique_report_table_16_325","43233","Empregado de controlo dos serviços de transportes aéreos e marítimos"
"unique_report_table_16_326","44110","Empregado de biblioteca"
"unique_report_table_16_327","44120","Carteiro e similares"
"unique_report_table_16_328","44130","Codificador revisor de provas e similares"
"unique_report_table_16_329","44140","Escrivão e similares"
"unique_report_table_16_330","44150","Classificador arquivista"
"unique_report_table_16_331","44160","Empregado de serviço de pessoal"
"unique_report_table_16_332","44190","Outro pessoal de apoio de tipo administrativo n.e."
"unique_report_table_16_333","51110","Assistentes de viagem e comissários"
"unique_report_table_16_334","51120","Fiscal e cobrador de transportes públicos"
"unique_report_table_16_335","51130","Guia intérprete"
"unique_report_table_16_336","51200","Cozinheiro"
"unique_report_table_16_337","51310","Empregado de mesa"
"unique_report_table_16_338","51320","Empregado de bar"
"unique_report_table_16_339","51410","Cabeleireiro e barbeiro"
"unique_report_table_16_340","51421","Esteticista"
"unique_report_table_16_341","51422","Massagista de estética"
"unique_report_table_16_342","51423","Manicura pedicura e calista"
"unique_report_table_16_343","51424","Outros trabalhadores similares aos esteticistas"
"unique_report_table_16_344","51510","Encarregado de limpeza e de trabalhos domésticos em escritórios hotéis e outros estabelecimentos"
"unique_report_table_16_345","51520","Governante doméstico"
"unique_report_table_16_346","51530","Porteiro de edifícios"
"unique_report_table_16_347","51611","Astrólogo"
"unique_report_table_16_348","51612","Adivinhador e similares"
"unique_report_table_16_349","51620","Pessoal de companhia e ajudantes de quarto"
"unique_report_table_16_350","51631","Agente funerário"
"unique_report_table_16_351","51632","Embalsamador"
"unique_report_table_16_352","51640","Prestador de cuidados a animais"
"unique_report_table_16_353","51650","Instrutor de condução"
"unique_report_table_16_354","51690","Outros trabalhadores dos serviços pessoais n.e."
"unique_report_table_16_355","52110","Vendedor em quiosque e em mercados"
"unique_report_table_16_356","52120","Vendedor ambulante de produtos alimentares"
"unique_report_table_16_357","52210","Comerciante de loja (estabelecimento)"
"unique_report_table_16_358","52220","Encarregado de loja (estabelecimento)"
"unique_report_table_16_359","52230","Vendedor em loja (estabelecimento)"
"unique_report_table_16_360","52301","Operador de caixa"
"unique_report_table_16_361","52302","Bilheteiro"
"unique_report_table_16_362","52410","Manequim e outros modelos"
"unique_report_table_16_363","52420","Demonstrador"
"unique_report_table_16_364","52430","Vendedor ao domicílio"
"unique_report_table_16_365","52440","Vendedor de centros de contacto"
"unique_report_table_16_366","52450","Assistente de estação de serviço ao condutor"
"unique_report_table_16_367","52460","Assistente de venda de alimentos ao balcão"
"unique_report_table_16_368","52490","Outros trabalhadores relacionados com vendas n.e."
"unique_report_table_16_369","53110","Auxiliar de cuidados de crianças"
"unique_report_table_16_370","53120","Auxiliar de professor"
"unique_report_table_16_371","53210","Auxiliar de saúde"
"unique_report_table_16_372","53220","Ajudante familiar"
"unique_report_table_16_373","53290","Outros trabalhadores dos cuidados pessoais e similares nos serviços de saúde"
"unique_report_table_16_374","54110","Bombeiro"
"unique_report_table_16_375","54121","Sargentos da Guarda Nacional Republicana"
"unique_report_table_16_376","54122","Guardas da Guarda Nacional Republicana"
"unique_report_table_16_377","54123","Agente de Polícia de Segurança Pública"
"unique_report_table_16_378","54124","Agente de Polícia Marítima"
"unique_report_table_16_379","54125","Agente de Polícia Municipal"
"unique_report_table_16_380","54126","Outros agentes de polícia"
"unique_report_table_16_381","54130","Guarda dos serviços prisionais"
"unique_report_table_16_382","54141","Porteiro de hotelaria"
"unique_report_table_16_383","54142","Segurança (vigilante privado) outros porteiros e similares"
"unique_report_table_16_384","54190","Outro pessoal dos serviços de proteção e segurança"
"unique_report_table_16_385","61110","Agricultor e trabalhador qualificado de cereais e outras culturas extensivas"
"unique_report_table_16_386","61120","Agricultor e trabalhador qualificado de culturas de árvores e arbustos"
"unique_report_table_16_387","61131","Agricultor e trabalhador qualificado da horticultura"
"unique_report_table_16_388","61132","Floricultor"
"unique_report_table_16_389","61133","Viveirista"
"unique_report_table_16_390","61134","Trabalhador qualificado da jardinagem"
"unique_report_table_16_391","61140","Agricultor e trabalhador qualificado de culturas agrícolas mistas"
"unique_report_table_16_392","61211","Produtor e trabalhador qualificado na produção de bovinos"
"unique_report_table_16_393","61212","Produtor e trabalhador qualificado na produção de ovinos e caprinos"
"unique_report_table_16_394","61213","Produtor e trabalhador qualificado na produção de suinos"
"unique_report_table_16_395","61214","Produtor e trabalhador qualificado na produção de outros animais de carne"
"unique_report_table_16_396","61220","Avicultor e trabalhador qualificado da avicultura"
"unique_report_table_16_397","61231","Apicultor e trabalhador qualificado da apicultura"
"unique_report_table_16_398","61232","Sericicultor e trabalhador qualificado da sericicultura"
"unique_report_table_16_399","61290","Outros produtores e trabalhadores qualificados da criação animal"
"unique_report_table_16_400","61300","Agricultor e trabalhador qualificado da agricultura e produção animal combinadas orientados para o mercado"
"unique_report_table_16_401","62101","Motosserrista"
"unique_report_table_16_402","62102","Sapador florestal"
"unique_report_table_16_403","62103","Outros trabalhadores qualificados da floresta e similares"
"unique_report_table_16_404","62211","Aquicultor (aquacultor) e trabalhador qualificado de aquicultura de águas interiores"
"unique_report_table_16_405","62212","Aquicultor (aquacultor) e trabalhador qualificado de aquicultura de águas marítimas"
"unique_report_table_16_406","62221","Pescador de águas interiores"
"unique_report_table_16_407","62222","Mestre contramestre e arrais de pesca marítima costeira"
"unique_report_table_16_408","62223","Pescador e marinheiro pescador de pesca marítima costeira"
"unique_report_table_16_409","62224","Outros trabalhadores qualificados de pesca de águas interiores"
"unique_report_table_16_410","62225","Outros trabalhadores qualificados de pesca marítima costeira"
"unique_report_table_16_411","62231","Mestre contramestre e arrais de pesca marítima do largo"
"unique_report_table_16_412","62232","Pescador e marinheiro pescador de pesca marítima do largo"
"unique_report_table_16_413","62233","Outros trabalhadores qualificados da pesca marítima do largo"
"unique_report_table_16_414","62240","Caçador qualificado (inclui com armadilhas) orientado para o mercado"
"unique_report_table_16_415","63100","Agricultor de subsistência"
"unique_report_table_16_416","63200","Criador de animais de subsistência"
"unique_report_table_16_417","63300","Agricultor e criador de animais de produção combinada de subsistência"
"unique_report_table_16_418","63400","Pescador caçador e colector de subsistência"
"unique_report_table_16_419","71110","Construtor de casas rudimentares"
"unique_report_table_16_420","71121","Pedreiro"
"unique_report_table_16_421","71122","Calceteiro"
"unique_report_table_16_422","71123","Assentador de refractários"
"unique_report_table_16_423","71131","Polidor de pedra"
"unique_report_table_16_424","71132","Canteiro"
"unique_report_table_16_425","71133","Outros trabalhadores qualificados da pedra e similares"
"unique_report_table_16_426","71141","Cimenteiro"
"unique_report_table_16_427","71142","Armador de ferro"
"unique_report_table_16_428","71143","Montador de alvenarias e de pré-esforçados"
"unique_report_table_16_429","71144","Outros trabalhadores qualificados em betão armado e similares"
"unique_report_table_16_430","71151","Carpinteiro de limpos e de tosco"
"unique_report_table_16_431","71152","Carpinteiro naval"
"unique_report_table_16_432","71153","Outros carpinteiros e similares"
"unique_report_table_16_433","71191","Montador de andaimes"
"unique_report_table_16_434","71192","Espalhador de betuminosos"
"unique_report_table_16_435","71193","Outros trabalhadores qualificados da construção de estruturas básicas e similares n.e."
"unique_report_table_16_436","71210","Colocador de telhados e de coberturas"
"unique_report_table_16_437","71221","Assentador de tacos e afagador de madeira"
"unique_report_table_16_438","71222","Ladrilhador"
"unique_report_table_16_439","71223","Outros assentadores de revestimentos"
"unique_report_table_16_440","71230","Estucador"
"unique_report_table_16_441","71240","Trabalhador qualificado em isolamentos acústicos e térmicos"
"unique_report_table_16_442","71250","Vidraceiro"
"unique_report_table_16_443","71261","Canalizador"
"unique_report_table_16_444","71262","Montador de tubagens"
"unique_report_table_16_445","71270","Instalador de ar condicionado e de sistemas de refrigeração"
"unique_report_table_16_446","71311","Pintor de construções"
"unique_report_table_16_447","71312","Colocador de papel de parede pintor decorador e similares"
"unique_report_table_16_448","71321","Pintor à pistola de superfícies"
"unique_report_table_16_449","71322","Envernizador"
"unique_report_table_16_450","71331","Limpador de fachadas"
"unique_report_table_16_451","71332","Limpador de chaminés e de outras estruturas de edifícios"
"unique_report_table_16_452","72110","Operador de fundição"
"unique_report_table_16_453","72121","Soldador"
"unique_report_table_16_454","72122","Trabalhador de corte a oxi-gás"
